,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
622,AAPL230317P00180000,2021-11-18 19:43:00,180.0,35.17,32.9,33.35,0.0,0.0,68.0,920.0,0.2873606420898437,True,REGULAR,USD,2023-03-17
623,AAPL230317P00185000,2021-11-19 20:57:46,185.0,36.6,36.4,36.85,-6.1500015,-14.385968,28.0,28.0,0.2866740034484863,True,REGULAR,USD,2023-03-17
624,AAPL230317P00190000,2021-11-19 17:49:12,190.0,40.76,40.0,40.45,-4.790001,-10.515919,2.0,105.0,0.28543805389404286,True,REGULAR,USD,2023-03-17
625,AAPL230317P00195000,2021-10-07 13:36:02,195.0,56.65,49.25,51.65,0.0,0.0,6.0,22.0,0.39087523193359375,True,REGULAR,USD,2023-03-17
626,AAPL230317P00200000,2021-11-08 17:39:38,200.0,55.0,47.65,49.3,0.0,0.0,1.0,162.0,0.30225307128906254,True,REGULAR,USD,2023-03-17
627,AAPL230317P00210000,2021-11-19 19:04:13,210.0,56.07,55.7,56.3,-13.620003,-19.543697,12.0,382.0,0.28412581115722646,True,REGULAR,USD,2023-03-17
628,AAPL230317P00220000,2021-11-17 16:14:45,220.0,69.62,63.15,64.85,0.0,0.0,6.0,1.0,0.28424788024902337,True,REGULAR,USD,2023-03-17
629,AAPL230317P00230000,2021-11-17 16:14:45,230.0,78.77,73.0,73.85,0.0,0.0,6.0,1.0,0.2876352975463866,True,REGULAR,USD,2023-03-17
630,AAPL230317P00240000,2021-11-10 11:52:45,240.0,95.5,92.7,93.2,0.0,0.0,1.0,0.0,0.4704032452392578,True,REGULAR,USD,2023-03-17
631,AAPL230317P00250000,2021-11-16 20:03:13,250.0,100.15,91.3,92.25,0.0,0.0,106.0,119.0,0.2900156448364257,True,REGULAR,USD,2023-03-17
632,AAPL230317P00260000,2021-11-10 11:52:45,260.0,115.85,111.95,112.45,0.0,0.0,78.0,0.0,0.5029041409301759,True,REGULAR,USD,2023-03-17
633,AAPL230616C00165000,2021-11-19 19:41:09,165.0,22.4,22.0,23.8,1.1000004,5.164321,59.0,3559.0,0.32117378051757806,False,REGULAR,USD,2023-06-16
634,AAPL230616C00170000,2021-11-19 19:37:30,170.0,20.23,19.95,22.5,1.1499996,6.0272517,350.0,5472.0,0.32865051239013665,False,REGULAR,USD,2023-06-16
635,AAPL230616C00175000,2021-11-19 19:41:24,175.0,18.35,18.1,20.8,1.4099998,8.323494,12.0,8138.0,0.32938292694091786,False,REGULAR,USD,2023-06-16
636,AAPL230616C00180000,2021-11-19 20:07:10,180.0,16.55,16.45,16.85,0.5999994,3.761752,149.0,11446.0,0.30039151763916017,False,REGULAR,USD,2023-06-16
637,AAPL230616C00185000,2021-11-19 17:01:56,185.0,14.87,14.95,15.4,1.3499994,9.985203,251.0,1128.0,0.30094082855224613,False,REGULAR,USD,2023-06-16
638,AAPL230616C00190000,2021-11-19 20:32:52,190.0,13.62,13.5,13.8,0.6199999,4.76923,80.0,2688.0,0.29801117034912106,False,REGULAR,USD,2023-06-16
639,AAPL230616C00195000,2021-11-19 20:57:03,195.0,12.35,12.25,12.7,0.6100006,5.1959167,150.0,43672.0,0.30002531036376956,False,REGULAR,USD,2023-06-16
640,AAPL230616C00200000,2021-11-19 19:41:58,200.0,11.25,10.3,12.45,0.4499998,4.166665,506.0,4616.0,0.3120948918151855,False,REGULAR,USD,2023-06-16
641,AAPL230616C00210000,2021-11-19 20:59:56,210.0,9.3,8.4,10.35,0.6500006,7.514458,110.0,619.0,0.31156083953857416,False,REGULAR,USD,2023-06-16
642,AAPL230616C00220000,2021-11-19 18:58:35,220.0,7.7,6.7,7.85,0.33999968,4.6195607,85.0,3480.0,0.2998727239990234,False,REGULAR,USD,2023-06-16
643,AAPL230616C00230000,2021-11-19 20:28:13,230.0,6.28,5.4,8.0,0.26000023,4.3189406,18.0,2127.0,0.3248053359985351,False,REGULAR,USD,2023-06-16
644,AAPL230616C00240000,2021-11-19 19:06:31,240.0,5.3,5.15,6.2,0.4500003,9.278357,64.0,2367.0,0.3157722232055663,False,REGULAR,USD,2023-06-16
645,AAPL230616C00250000,2021-11-19 20:57:24,250.0,4.4,4.4,4.6,0.20000029,4.761912,113.0,17661.0,0.30463341857910153,False,REGULAR,USD,2023-06-16
646,AAPL230616C00260000,2021-11-19 20:28:13,260.0,3.7,3.65,3.85,0.00999999,0.27100244,16.0,5880.0,0.30585410949707037,False,REGULAR,USD,2023-06-16
647,AAPL230616C00270000,2021-11-19 20:43:03,270.0,3.25,3.0,3.35,0.79999995,32.653057,27.0,732.0,0.31000445861816406,False,REGULAR,USD,2023-06-16
648,AAPL230616C00280000,2021-11-19 20:14:48,280.0,2.72,2.6,3.55,0.06999993,2.641507,4.0,111.0,0.32947447875976554,False,REGULAR,USD,2023-06-16
649,AAPL230616C00290000,2021-11-19 20:57:26,290.0,2.33,2.24,2.5,-0.00999999,-0.42735004,4.0,345.0,0.3157417059326171,False,REGULAR,USD,2023-06-16
650,AAPL230616C00300000,2021-11-19 20:59:48,300.0,2.11,1.95,2.12,0.059999943,2.9268265,95.0,8652.0,0.316840327758789,False,REGULAR,USD,2023-06-16
651,AAPL230616P00165000,2021-11-19 18:04:37,165.0,25.82,25.35,25.95,-5.630001,-17.901434,2.0,185.0,0.2926096130371093,True,REGULAR,USD,2023-06-16
652,AAPL230616P00170000,2021-11-11 15:56:44,170.0,34.48,28.25,28.9,0.0,0.0,1.0,381.0,0.2909311630249023,True,REGULAR,USD,2023-06-16
653,AAPL230616P00175000,2021-11-19 20:59:28,175.0,31.5,31.35,32.05,-1.9599991,-5.857738,16.0,199.0,0.28983254119873036,True,REGULAR,USD,2023-06-16
654,AAPL230616P00180000,2021-11-19 16:08:42,180.0,35.78,34.6,35.2,-0.9300003,-2.5333707,15.0,9595.0,0.28693340026855463,True,REGULAR,USD,2023-06-16
655,AAPL230616P00185000,2021-11-10 11:52:48,185.0,41.88,45.2,45.6,0.0,0.0,1.0,502.0,0.3735719381713867,True,REGULAR,USD,2023-06-16
656,AAPL230616P00190000,2021-11-18 19:25:54,190.0,43.82,41.55,42.2,0.0,0.0,1.0,178.0,0.28479719116210933,True,REGULAR,USD,2023-06-16
657,AAPL230616P00195000,2021-11-18 19:28:06,195.0,47.76,45.2,45.95,0.0,0.0,1.0,42582.0,0.2845530529785155,True,REGULAR,USD,2023-06-16
658,AAPL230616P00200000,2021-11-09 19:09:45,200.0,56.09,48.95,49.8,0.0,0.0,2.0,65.0,0.2841563284301757,True,REGULAR,USD,2023-06-16
659,AAPL230616P00210000,2021-09-13 14:45:59,210.0,66.4,70.9,71.35,0.0,0.0,1.0,120.0,0.46390306610107424,True,REGULAR,USD,2023-06-16
660,AAPL230616P00220000,2021-10-29 19:47:24,220.0,74.29,65.2,66.15,0.0,0.0,1.0,27.0,0.2823558093261719,True,REGULAR,USD,2023-06-16
661,AAPL230616P00230000,2021-11-10 11:52:48,230.0,87.8,82.8,83.25,0.0,0.0,1.0,0.0,0.4097349066162109,True,REGULAR,USD,2023-06-16
662,AAPL230616P00240000,2021-11-10 11:52:48,240.0,98.9,92.1,92.55,0.0,0.0,1.0,0.0,0.4223995748901367,True,REGULAR,USD,2023-06-16
663,AAPL230616P00250000,2021-10-27 18:43:01,250.0,101.95,92.0,95.0,0.0,0.0,10.0,181.0,0.3236151623535155,True,REGULAR,USD,2023-06-16
664,AAPL230616P00260000,2021-10-21 16:19:28,260.0,112.6,99.5,103.95,0.0,0.0,4.0,113.0,0.3205329177856445,True,REGULAR,USD,2023-06-16
665,AAPL230616P00270000,2021-10-13 15:49:19,270.0,130.75,118.75,123.1,0.0,0.0,2.0,3.0,0.4891408508300782,True,REGULAR,USD,2023-06-16
666,AAPL230616P00280000,2021-11-10 11:52:49,280.0,132.36,131.6,132.3,0.0,0.0,1.0,0.0,0.4948475808715821,True,REGULAR,USD,2023-06-16
667,AAPL230616P00290000,2021-10-29 19:43:09,290.0,141.13,128.0,133.0,0.0,0.0,1.0,4.0,0.3446110461425781,True,REGULAR,USD,2023-06-16
668,AAPL230616P00300000,2021-11-19 14:32:41,300.0,143.65,138.0,142.4,-2.2799988,-1.5623921,1.0,63.0,0.3425358715820312,True,REGULAR,USD,2023-06-16
669,AAPL230915C00165000,2021-11-19 20:45:41,165.0,24.4,23.85,25.0,1.8099995,8.012392,14.0,1119.0,0.31235428863525383,False,REGULAR,USD,2023-09-15
670,AAPL230915C00170000,2021-11-19 19:45:54,170.0,22.29,21.8,24.5,1.5,7.215007,264.0,4231.0,0.3284979260253906,False,REGULAR,USD,2023-09-15
671,AAPL230915C00175000,2021-11-19 18:58:50,175.0,20.35,19.2,21.0,1.3500004,7.1052647,41.0,1987.0,0.3082954913330078,False,REGULAR,USD,2023-09-15
672,AAPL230915C00180000,2021-11-19 19:58:53,180.0,18.5,18.3,19.4,1.2199993,7.0601807,200.0,1872.0,0.30867695724487304,False,REGULAR,USD,2023-09-15
673,AAPL230915C00185000,2021-11-18 19:09:54,185.0,16.0,16.7,17.45,0.0,0.0,5.0,1647.0,0.30359583129882806,False,REGULAR,USD,2023-09-15
674,AAPL230915C00190000,2021-11-19 19:00:20,190.0,15.52,15.3,17.15,0.8300009,5.6501083,4.0,494.0,0.3165656723022461,False,REGULAR,USD,2023-09-15
675,AAPL230915C00195000,2021-11-19 19:45:10,195.0,14.25,13.95,15.9,0.97000027,7.3042192,13.0,807.0,0.31726756958007807,False,REGULAR,USD,2023-09-15
676,AAPL230915C00200000,2021-11-19 20:58:58,200.0,12.9,12.75,12.9,0.7599993,6.2602906,905.0,12696.0,0.2954629780578613,False,REGULAR,USD,2023-09-15
677,AAPL230915C00205000,2021-11-19 17:46:28,205.0,11.65,11.7,13.7,0.75,6.880734,32.0,292.0,0.3189612782287597,False,REGULAR,USD,2023-09-15
678,AAPL230915C00210000,2021-11-19 17:46:37,210.0,10.65,10.6,12.4,0.54999924,5.445537,104.0,641.0,0.3157417059326171,False,REGULAR,USD,2023-09-15
679,AAPL230915C00220000,2021-11-19 18:52:39,220.0,8.97,8.7,9.4,0.57000065,6.7857223,30.0,2270.0,0.3001931553649902,False,REGULAR,USD,2023-09-15
680,AAPL230915C00230000,2021-11-19 19:50:20,230.0,7.63,7.4,7.8,0.49000025,6.8627486,1296.0,1404.0,0.2987741021728515,False,REGULAR,USD,2023-09-15
681,AAPL230915C00240000,2021-11-19 20:52:06,240.0,6.4,6.2,7.65,0.20000029,3.2258112,168.0,2755.0,0.31595532684326166,False,REGULAR,USD,2023-09-15
682,AAPL230915C00250000,2021-11-19 20:18:25,250.0,5.45,5.25,6.05,0.19999981,3.8095202,659.0,575.0,0.3084175604248046,False,REGULAR,USD,2023-09-15
683,AAPL230915P00165000,2021-11-19 20:22:31,165.0,27.32,26.8,28.95,-1.4500008,-5.0399747,1.0,139.0,0.3068611795043945,True,REGULAR,USD,2023-09-15
684,AAPL230915P00170000,2021-11-19 15:10:40,170.0,31.28,29.7,32.0,-0.7600002,-2.3720355,8.0,64.0,0.306220316772461,True,REGULAR,USD,2023-09-15
685,AAPL230915P00175000,2021-10-26 18:22:32,175.0,38.77,32.75,33.8,0.0,0.0,10.0,146.0,0.28955788574218744,True,REGULAR,USD,2023-09-15
686,AAPL230915P00180000,2021-11-19 17:18:43,180.0,36.9,35.95,38.5,-6.3499985,-14.682076,1.0,63.0,0.30499962585449214,True,REGULAR,USD,2023-09-15
687,AAPL230915P00185000,2021-11-04 15:15:42,185.0,44.8,39.3,40.3,0.0,0.0,50.0,154.0,0.285239691619873,True,REGULAR,USD,2023-09-15
688,AAPL230915P00190000,2021-11-04 19:56:56,190.0,49.15,41.4,46.0,0.0,0.0,80.0,86.0,0.3099129067993164,True,REGULAR,USD,2023-09-15
689,AAPL230915P00195000,2021-11-04 13:58:10,195.0,52.05,45.15,49.5,0.0,0.0,16.0,42.0,0.30753255950927727,True,REGULAR,USD,2023-09-15
690,AAPL230915P00200000,2021-11-19 19:24:06,200.0,50.69,48.95,53.0,-3.4099998,-6.303142,5.0,323.0,0.3038857453918457,True,REGULAR,USD,2023-09-15
691,AAPL230915P00205000,2021-10-01 19:59:15,205.0,67.97,58.85,62.3,0.0,0.0,5.0,0.0,0.36960469268798823,True,REGULAR,USD,2023-09-15
692,AAPL230915P00210000,2021-11-19 20:57:30,210.0,58.6,57.95,61.0,-17.200005,-22.691298,1.0,0.0,0.30542686767578126,True,REGULAR,USD,2023-09-15
693,AAPL230915P00220000,2021-11-10 11:52:51,220.0,81.2,75.35,76.1,0.0,0.0,10.0,13.0,0.39346920013427733,True,REGULAR,USD,2023-09-15
694,AAPL230915P00230000,2021-11-19 18:14:15,230.0,75.7,74.7,75.85,-3.9000015,-4.8994994,27.0,36.0,0.27826649475097653,True,REGULAR,USD,2023-09-15
695,AAPL230915P00240000,2021-11-19 19:49:10,240.0,84.25,83.5,86.1,-16.779999,-16.608927,22.0,26.0,0.30121548400878906,True,REGULAR,USD,2023-09-15
696,AAPL230915P00250000,2021-11-10 19:46:09,250.0,103.8,90.5,95.2,0.0,0.0,2.0,14.0,0.304145142211914,True,REGULAR,USD,2023-09-15
697,AAPL240119C00165000,2021-11-19 20:59:18,165.0,27.0,26.55,28.75,1.2399998,4.8136635,99.0,1526.0,0.3266821482849121,False,REGULAR,USD,2024-01-19
698,AAPL240119C00170000,2021-11-19 20:59:34,170.0,25.05,23.0,25.4,1.1499996,4.8117137,2759.0,3786.0,0.31073687316894527,False,REGULAR,USD,2024-01-19
699,AAPL240119C00175000,2021-11-19 20:57:22,175.0,22.8,20.5,24.0,0.94999886,4.3478208,1488.0,2677.0,0.31445998046874996,False,REGULAR,USD,2024-01-19
700,AAPL240119C00180000,2021-11-19 20:51:39,180.0,21.3,21.0,23.5,0.75,3.6496353,111.0,1794.0,0.32651430328369135,False,REGULAR,USD,2024-01-19
701,AAPL240119C00185000,2021-11-19 20:48:43,185.0,19.75,19.5,21.5,1.1499996,6.1827936,193.0,1020.0,0.3215247291564941,False,REGULAR,USD,2024-01-19
702,AAPL240119C00190000,2021-11-19 20:16:38,190.0,18.1,17.9,18.45,1.1400013,6.721706,338.0,6063.0,0.30419091812133786,False,REGULAR,USD,2024-01-19
703,AAPL240119C00195000,2021-11-19 20:07:27,195.0,16.9,16.5,17.5,0.8999996,5.6249976,56.0,1460.0,0.30823445678710937,False,REGULAR,USD,2024-01-19
704,AAPL240119C00200000,2021-11-19 20:59:20,200.0,15.45,15.25,17.0,0.75,5.102041,634.0,5765.0,0.31630627548217766,False,REGULAR,USD,2024-01-19
705,AAPL240119C00205000,2021-11-19 18:58:55,205.0,14.45,12.0,17.0,0.8000002,5.8608074,320.0,962.0,0.32910827148437494,False,REGULAR,USD,2024-01-19
706,AAPL240119C00210000,2021-11-19 20:58:46,210.0,13.2,11.0,14.8,0.6300001,5.0119343,363.0,2611.0,0.3168098104858398,False,REGULAR,USD,2024-01-19
707,AAPL240119C00215000,2021-11-19 20:26:17,215.0,12.35,11.55,14.5,0.95000076,8.333341,90.0,418.0,0.324927405090332,False,REGULAR,USD,2024-01-19
708,AAPL240119C00220000,2021-11-19 20:01:02,220.0,11.5,10.7,14.0,0.5,4.5454545,196.0,582.0,0.33019163467407225,False,REGULAR,USD,2024-01-19
709,AAPL240119C00225000,2021-11-19 20:50:53,225.0,10.7,10.0,13.0,0.5999994,5.940588,18.0,313.0,0.32903197830200187,False,REGULAR,USD,2024-01-19
710,AAPL240119C00230000,2021-11-19 20:49:33,230.0,10.0,7.6,12.0,0.8000002,8.695655,230.0,491.0,0.32712464874267577,False,REGULAR,USD,2024-01-19
711,AAPL240119C00235000,2021-11-19 20:58:09,235.0,9.03,6.5,11.5,0.8800001,10.797548,30.0,366.0,0.3305731005859375,False,REGULAR,USD,2024-01-19
712,AAPL240119C00240000,2021-11-19 20:18:22,240.0,8.3,6.0,11.0,0.3000002,3.7500024,191.0,154.0,0.333563793334961,False,REGULAR,USD,2024-01-19
713,AAPL240119C00245000,2021-11-19 19:24:08,245.0,7.86,5.5,10.5,0.89000034,12.769015,36.0,80.0,0.3360356924438477,False,REGULAR,USD,2024-01-19
714,AAPL240119C00250000,2021-11-19 20:52:52,250.0,7.15,7.0,8.0,0.3000002,4.379565,241.0,2545.0,0.3111335977172851,False,REGULAR,USD,2024-01-19
715,AAPL240119C00260000,2021-11-19 20:58:59,260.0,6.2,6.15,6.3,0.2999997,5.0847406,2058.0,4289.0,0.30170376037597657,False,REGULAR,USD,2024-01-19
716,AAPL240119P00165000,2021-11-19 19:39:30,165.0,29.25,29.0,31.5,-1.9500008,-6.2500024,11.0,88.0,0.3087532504272461,True,REGULAR,USD,2024-01-19
717,AAPL240119P00170000,2021-11-19 19:27:27,170.0,32.15,29.5,34.5,-1.3999977,-4.172869,8.0,230.0,0.3073952317810058,True,REGULAR,USD,2024-01-19
718,AAPL240119P00175000,2021-11-19 19:48:15,175.0,35.3,32.5,37.5,-2.709999,-7.1297007,19.0,19.0,0.30477074630737305,True,REGULAR,USD,2024-01-19
719,AAPL240119P00180000,2021-11-18 18:48:39,180.0,40.1,36.0,41.0,0.0,0.0,5.0,37.0,0.306220316772461,True,REGULAR,USD,2024-01-19
720,AAPL240119P00185000,2021-11-19 17:21:13,185.0,42.25,39.0,44.0,-6.4399986,-13.226533,1.0,7.0,0.30118496673583983,True,REGULAR,USD,2024-01-19
721,AAPL240119P00190000,2021-11-18 16:05:21,190.0,48.6,42.5,47.5,0.0,0.0,5.0,3029.0,0.3003304830932617,True,REGULAR,USD,2024-01-19
722,AAPL240119P00195000,2021-11-04 14:12:32,195.0,53.75,46.5,51.5,0.0,0.0,2.0,5.0,0.30382471084594725,True,REGULAR,USD,2024-01-19
723,AAPL240119P00200000,2021-11-19 18:56:23,200.0,52.6,50.0,53.0,-1.9500008,-3.5747037,7.0,24.0,0.27866321929931637,True,REGULAR,USD,2024-01-19
724,AAPL240119P00205000,2021-10-05 19:58:06,205.0,70.29,62.45,63.15,0.0,0.0,36.0,38.0,0.3481815670776367,True,REGULAR,USD,2024-01-19
725,AAPL240119P00210000,2021-11-15 14:54:52,210.0,66.27,58.0,62.5,0.0,0.0,1.0,2.0,0.2974618594360351,True,REGULAR,USD,2024-01-19
726,AAPL240119P00220000,2021-10-21 17:07:58,220.0,77.41,66.0,71.0,0.0,0.0,20.0,21.0,0.30203945037841795,True,REGULAR,USD,2024-01-19
727,AAPL240119P00225000,2021-11-17 19:18:51,225.0,76.77,70.0,75.0,0.0,0.0,2.0,21.0,0.3001778967285156,True,REGULAR,USD,2024-01-19
728,AAPL240119P00230000,2021-10-26 16:21:46,230.0,85.03,74.0,79.0,0.0,0.0,3.0,11.0,0.29743134216308587,True,REGULAR,USD,2024-01-19
729,AAPL240119P00235000,2021-11-02 17:30:55,235.0,88.35,78.5,83.5,0.0,0.0,24.0,25.0,0.3002999658203125,True,REGULAR,USD,2024-01-19
730,AAPL240119P00240000,2021-11-17 19:18:51,240.0,90.07,83.0,88.0,0.0,0.0,2.0,10.0,0.3025887612915039,True,REGULAR,USD,2024-01-19
731,AAPL240119P00245000,2021-11-17 16:23:03,245.0,94.45,87.5,92.5,0.0,0.0,1.0,4.0,0.3043587631225586,True,REGULAR,USD,2024-01-19
732,AAPL240119P00250000,2021-11-18 19:05:02,250.0,96.77,92.0,96.5,0.0,0.0,12.0,1675.0,0.2984384121704101,True,REGULAR,USD,2024-01-19
733,AAPL240119P00260000,2021-11-19 19:09:52,260.0,103.21,101.0,106.0,-2.9400024,-2.7696679,2.0,40.0,0.3064034204101562,True,REGULAR,USD,2024-01-19
